url,status,final_url,is_redirect,redirect_chain,canonical,canonical_status,robots_meta,x_robots_tag,in_sitemap,schema_types,content_type,missing_alt_count,collected_at
http://localhost:3000/christmas-parties,200,http://localhost:3000/christmas-parties,no,none,https://www.the-anchor.pub/christmas-parties,points-elsewhere,"index, follow",,no,"AdministrativeArea, Answer, BarOrPub, BreadcrumbList, BusinessAudience, City, Country, EntryPoint, Event, FAQPage, FoodEstablishmentReservation, GeoCoordinates, ListItem, LocationFeatureSpecification, Offer, OpeningHoursSpecification, Organization, PeopleAudience, Place, PostalAddress, Question, ReserveAction, Restaurant, WebSite",text/html; charset=utf-8,0,2026-07-10T09:25:30.548727+00:00
